   10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720  10.720 
   10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820  10.820 
   10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920  10.920 
   11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020  11.020 
   11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120  11.120 
   11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220  11.220 
   11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320  11.320 
   11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420  11.420 
   11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520  11.520 
   11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620  11.620 
   11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720  11.720 
   11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820  11.820 
   11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920  11.920 
   12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020  12.020 
   12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120  12.120 
   12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220  12.220 
   12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320  12.320 
   12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420  12.420 
   12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520  12.520 
   12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620  12.620 
   12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720  12.720 
   12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820  12.820 
   12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920  12.920 
   13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020  13.020 
   13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120  13.120 
   13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220  13.220 
   13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320  13.320 
   13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420  13.420 
   13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520  13.520 
   13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620  13.620 
   13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720  13.720 
   13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820  13.820 
   13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920  13.920 
   14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020  14.020 
   14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120  14.120 
   14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220  14.220 
   14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320  14.320 
   14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420  14.420 
   14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520  14.520 
   14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620  14.620 
   14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720  14.720 
   14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820  14.820 
